#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A18976
#Date Time: 2018-10-19 14:38:25.412
#Sample rate: 2631.58Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 284 mV/div Offset: -2.885 V
#Channel 2: Range: 500 mV/div Offset: -3 V

Time (s),Channel 1 (V),Channel 2 (V)
0.53845999999999994,2.7830528631432676,2.0511422726343551
0.53883999999999999,2.7830528631432676,2.0504739476977525
0.53922000000000003,2.7830528631432676,2.0494714602928492
0.53959999999999997,2.7830528631432676,2.0484689728879459
0.53998000000000002,2.7830528631432676,2.0474664854830422
0.54035999999999995,2.7830528631432676,2.0464639980781389
0.54074,2.7830528631432676,2.0454615106732357
0.54111999999999993,2.7827200475488061,2.0444590232683324
0.54149999999999998,2.7827200475488061,2.0434565358634287
0.54188000000000003,2.7827200475488061,2.0424540484585254
0.54225999999999996,2.7830528631432676,2.0414515610536221
0.54264000000000001,2.7830528631432676,2.0404490736487189
0.54301999999999995,2.7827200475488061,2.0394465862438151
0.54339999999999999,2.7830528631432676,2.0384440988389119
0.54377999999999993,2.7827200475488061,2.0374416114340086
0.54415999999999998,2.7830528631432676,2.0364391240291049
0.54454000000000002,2.7830528631432676,2.0351024741559005
0.54491999999999996,2.7827200475488061,2.0340999867509968
0.54530000000000001,2.7830528631432676,2.0330974993460935
0.54567999999999994,2.7830528631432676,2.0324291744094913
0.54605999999999999,2.7827200475488061,2.0314266870045881
0.54644000000000004,2.7830528631432676,2.0304241995996843
0.54681999999999997,2.7830528631432676,2.0294217121947811
0.54720000000000002,2.7830528631432676,2.0284192247898778
0.54757999999999996,2.7827200475488061,2.0274167373849741
0.54796,2.7833856787377291,2.0264142499800708
0.54833999999999994,2.7830528631432676,2.0254117625751675
0.54871999999999999,2.7830528631432676,2.0244092751702638
0.54909999999999992,2.7830528631432676,2.0234067877653605
0.54947999999999997,2.7830528631432676,2.0224043003604573
0.54986000000000002,2.7830528631432676,2.0214018129555535
0.55023999999999995,2.7830528631432676,2.0203993255506503
0.55062,2.7830528631432676,2.019396838145747
0.55099999999999993,2.7830528631432676,2.0183943507408433
0.55137999999999998,2.7833856787377291,2.01739186333594
0.55176000000000003,2.7833856787377291,2.0163893759310367
0.55213999999999996,2.7833856787377291,2.015386888526133
0.55252000000000001,2.7833856787377291,2.0143844011212297
