#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A18988
#Date Time: 2018-10-09 18:21:58.116
#Sample rate: 400Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: -700 mV
#Channel 2: Range: 100 mV/div Offset: -1.005 V

Time (s),Channel 1 (V),Channel 2 (V)
-10.44,1.7534553329650764,0.91944920486473714
-10.4375,1.7534553329650764,0.9214583933232765
-10.434999999999999,1.7534553329650764,0.92782082344198824
-10.432499999999999,1.7534553329650764,0.9271510939558083
-10.43,1.7534553329650764,0.9271510939558083
-10.427499999999998,1.7534553329650764,0.9288254176712617
-10.424999999999999,1.7534553329650764,0.93585757727614938
-10.422499999999999,1.7534553329650764,0.93552271253305941
-10.42,1.7534553329650764,0.9338483888176099
-10.417499999999999,1.7534553329650764,0.94021081893631919
-10.414999999999999,1.7534553329650764,0.93853649522086968
-10.4125,1.7534553329650764,0.93619244201923946
-10.41,1.7534553329650764,0.94690811379811601
-10.407499999999999,1.7534553329650764,0.94724297854121087
-10.404999999999999,1.7534553329650764,0.94657324905503082
-10.4025,1.7534553329650764,0.94489892533958053
-10.399999999999999,1.7534553329650764,0.95293567917374111
-10.397499999999999,1.7534553329650764,0.95159622020138146
-10.395,1.7531234035207512,0.94188514265177026
-10.3925,1.7494721796331767,0.85515517419148801
-10.389999999999999,1.7494721796331751,0.85984328059470916
-10.387499999999999,1.7494721796331751,0.86587084597033004
-10.385,1.7494721796331751,0.87960030043702186
-10.382499999999999,1.7494721796331751,0.87859570620775185
-10.379999999999999,1.7494721796331751,0.87893057095084171
-10.3775,1.7494721796331751,0.88529300106955255
-10.375,1.7494721796331751,0.88964624272972115
-10.372499999999999,1.7494721796331751,0.89433434913298382
-10.369999999999999,1.7494721796331751,0.89667840233461416
-10.3675,1.7494721796331751,0.90471515616877518
-10.364999999999998,1.7494721796331751,0.90337569719641542
-10.362499999999999,1.7494721796331751,0.90404542668259513
-10.359999999999999,1.7494721796331751,0.91208218051675627
-10.3575,1.7494721796331751,0.9194492048647338
-10.354999999999999,1.7494721796331751,0.91744001640619843
-10.352499999999999,1.7494721796331751,0.92078866383709745
-10.35,1.7494721796331751,0.92413731126799781
-10.3475,1.7494721796331751,0.9251419054972676
-10.344999999999999,1.7494721796331751,0.92480704075417797
-10.342499999999999,1.7494721796331751,0.92782082344198824
-10.34,1.7494721796331751,0.92782082344198824
-10.337499999999999,1.7494721796331762,0.92514190549730169
-10.334999999999999,1.752127615187776,0.9991470137201679
-10.3325,1.7534553329650764,1.0289499758551819
-10.33,1.7534553329650764,1.0225875457364739
-10.327499999999999,1.7534553329650764,1.023257275222651
-10.324999999999999,1.7534553329650764,1.0185691688193905
-10.3225,1.7534553329650764,1.0162251156177602
-10.319999999999999,1.7564426979640029,1.0855421174374069
-10.317499999999999,1.7574384862969776,1.1022853545919018
-10.315,1.7574384862969776,1.0908999533268402
-10.3125,1.7574384862969776,1.0798494168048738
-10.309999999999999,1.7574384862969776,1.0761659046308782
-10.307499999999999,1.7574384862969776,1.0684640155398071
-10.305,1.7604258512959037,1.1387856115887165
-10.302499999999998,1.7604258512959039,1.1364415583870831
-10.299999999999999,1.7607577807402286,1.1290745340391053
-10.297499999999999,1.7604258512959037,1.1173542680309536
-10.295,1.7604258512959037,1.1059688667658973
-10.292499999999999,1.7610897101845571,1.1180239975172106
-10.289999999999999,1.7683921579597059,1.2867958280345164
-10.2875,1.7683921579597059,1.2650296197336635
-10.285,1.7687240874040309,1.2526396242393374
-10.282499999999999,1.7683921579597059,1.2325477396539291
-10.279999999999999,1.7683921579597059,1.2141301787839767
-10.2775,1.7700518051813317,1.2389101697726401
-10.274999999999999,1.7756946057348584,1.3628101247159454
-10.272499999999999,1.7756946057348584,1.3383649984703831
-10.27,1.7756946057348584,1.3129152779955398
-10.2675,1.7756946057348584,1.2988509587857644
-10.264999999999999,1.7756946057348584,1.276080156255635
-10.262499999999999,1.7770223235121587,1.2817728568881657
-10.26,1.7786819707337842,1.3122455485093598
-10.257499999999999,1.7786819707337842,1.294162852382488
-10.254999999999999,1.7786819707337842,1.2730663735678247
-10.2525,1.7786819707337842,1.2539790832116919
-10.25,1.7786819707337842,1.2385753050295571
-10.247499999999999,1.7806735473997348,1.268043402421474
-10.244999999999999,1.7826651240656854,1.298181229299578
-10.2425,1.7826651240656854,1.284116910089796
-10.239999999999998,1.7826651240656854,1.2626855665320251
-10.237499999999999,1.7826651240656854,1.2449377351482607
-10.234999999999999,1.7826651240656854,1.2288642274799386
-10.2325,1.7826651240656854,1.214799908270163
-10.229999999999999,1.7826651240656854,1.1970520768863779
-10.227499999999999,1.7826651240656854,1.1826528929335125
-10.225,1.7826651240656854,1.1756207333286215
-10.2225,1.7826651240656854,1.1602169551464865
-10.219999999999999,1.7826651240656854,1.1511756070830481
-10.217499999999999,1.7853205596202864,1.2050888307205454
-10.215,1.7859844185089364,1.2067631544359956
-10.212499999999999,1.7859844185089362,1.1910245115107594
-10.209999999999999,1.7856524890646115,1.1816482987042423
-10.2075,1.7859844185089364,1.170597762182271
-10.205,1.7859844185089364,1.1561985782294053
-10.202499999999999,1.7859844185089364,1.1438085827350672
-10.199999999999999,1.7859844185089364,1.1371112878732663
-10.1975,1.7859844185089364,1.1274002103236551
-10.194999999999999,1.7859844185089364,1.1123312968846024
-10.192499999999999,1.7859844185089364,1.1113267026553328
-10.19,1.7859844185089364,1.1029550840780817
-10.1875,1.7859844185089364,1.0915696828130252
-10.184999999999999,1.7859844185089364,1.0919045475561102
-10.182499999999999,1.7859844185089364,1.0815237405203189
-10.18,1.7859844185089364,1.0765007693739683
-10.177499999999998,1.7859844185089366,1.0711429334845322
-10.174999999999999,1.7866482773975867,1.0811888757772288
-10.172499999999999,1.7896356423965127,1.1561985782293989
-10.17,1.7899675718408374,1.1468223654228817
-10.167499999999999,1.7899675718408374,1.1381158821025306
-10.164999999999999,1.7896356423965127,1.1253910218651146
-10.1625,1.7899675718408377,1.1126661616276929
-10.16,1.7899675718408377,1.1079780552244347
-10.157499999999999,1.7899675718408377,1.0965926539593709
-10.154999999999999,1.7899675718408377,1.08922562961139
-10.1525,1.7899675718408377,1.082863199492679
-10.149999999999999,1.7899675718408377,1.077170498860146
-10.147499999999999,1.7899675718408377,1.0724823924568878
-10.145,1.7916272190624631,1.1126661616276929
-10.1425,1.7936187957284129,1.1568683077155588
-10.139999999999999,1.7936187957284138,1.1434737179919772
-10.137499999999999,1.7939507251727389,1.1300791282683753
-10.135,1.7936187957284138,1.1227121039203944
-10.132499999999999,1.7936187957284138,1.1099872436829676
-10.129999999999999,1.7936187957284138,1.0989367071610012
-10.1275,1.7936187957284138,1.08989535909757
-10.125,1.7936187957284138,1.0878861706390306
-10.122499999999999,1.7936187957284138,1.0791796873186885
-10.119999999999999,1.7936187957284138,1.0704732039983473
-10.1175,1.7936187957284138,1.0664548270812668
-10.114999999999998,1.7936187957284138,1.0564088847885607
-10.112499999999999,1.7936187957284138,1.0456932130096841
-10.109999999999999,1.7936187957284138,1.0490418604405845
-10.1075,1.7936187957284138,1.0413399713495171
-10.104999999999999,1.7936187957284138,1.0366518649462506
-10.102499999999999,1.7936187957284138,1.0319637585429922
-10.1,1.7936187957284138,1.0299545700844521
-10.0975,1.7936187957284138,1.0235921399657439
-10.094999999999999,1.7936187957284138,1.0205783572779308
-10.092499999999999,1.7936187957284138,1.0235921399657411
-10.09,1.7936187957284138,1.0162251156177602
-10.087499999999999,1.7932868662840873,1.0071837675542878
-10.084999999999999,1.7896356423965127,0.91677028692001683
-10.0825,1.7896356423965127,0.91710515166310691
-10.08,1.7896356423965127,0.92078866383709579
-10.077499999999999,1.7896356423965127,0.92279785229563771
-10.074999999999999,1.7896356423965127,0.9271510939558083
-10.0725,1.7896356423965127,0.93016487664361858
-10.069999999999999,1.7896356423965127,0.93217406510216216
-10.067499999999999,1.7896356423965127,0.93954108945013992
-10.065,1.7896356423965127,0.93820163047777971
-10.0625,1.7896356423965127,0.93284379458834144
-10.059999999999999,1.7896356423965127,0.94088054842250002
-10.057499999999999,1.7896356423965127,0.94155027790868018
-10.055,1.7896356423965127,0.93987595419323
-10.052499999999998,1.7896356423965127,0.9455686548257598
-10.049999999999999,1.7896356423965127,0.94355946636722043
-10.047499999999999,1.7896356423965127,0.9469081137981209
-10.045,1.7896356423965127,0.94925216699975001
-10.042499999999999,1.7876440657305612,0.90672434462729401
-10.039999999999999,1.7856524890646115,0.85950841585161919
-10.0375,1.7856524890646115,0.85950841585161919
-10.035,1.7856524890646115,0.8688846286581362
-10.032499999999999,1.7856524890646115,0.87122868185977076
-10.029999999999999,1.7856524890646115,0.8762516530061214
-10.0275,1.7856524890646115,0.88093975940938207
-10.024999999999999,1.7856524890646115,0.88730218952809403
-10.022499999999999,1.7856524890646115,0.88964624272972315
-10.02,1.7856524890646115,0.89132056644517343
-10.0175,1.7856524890646115,0.90505002091185904
-10.014999999999999,1.7856524890646115,0.90672434462731544
-10.012499999999999,1.7856524890646115,0.90705920937040552
-10.01,1.7856524890646115,0.91710515166310691
-10.007499999999999,1.7856524890646115,0.91844461063546712
-10.004999999999999,1.7856524890646115,0.91844461063546712
-10.0025,1.7856524890646115,0.91944920486473714
-10,1.7856524890646115,0.92212812280945633
-9.9974999999999987,1.7826651240656854,0.8494624735589178
-9.9949999999999992,1.7823331946213603,0.84778814984346762
-9.9924999999999997,1.7823331946213603,0.85950841585161919
-9.9899999999999984,1.7823331946213603,0.8621873337963416
-9.9874999999999989,1.7823331946213603,0.86687544019960017
-9.9849999999999994,1.7823331946213603,0.87993516518011194
-9.9824999999999999,1.7823331946213603,0.882948947867921
-9.9799999999999986,1.7826651240656852,0.8883067837573656
-9.9774999999999991,1.7823331946213603,0.89399948438989374
-9.9749999999999996,1.7826651240656854,0.89835272605006433
-9.9725000000000001,1.7823331946213605,0.9003619145086037
-9.9699999999999989,1.7826651240656854,0.90036191450860459
-9.9674999999999994,1.7826651240656854,0.91074272154439606
-9.9649999999999999,1.7826651240656854,0.91509596320456654
-9.9624999999999986,1.7826651240656854,0.91442623371839149
-9.9599999999999991,1.7826651240656854,0.92514190549726805
-9.9574999999999996,1.7826651240656854,0.92447217601108789
-9.9550000000000001,1.7826651240656854,0.92748595869889694
-9.9524999999999988,1.7826651240656854,0.92882541767125848
-9.9499999999999993,1.7826651240656854,0.93217406510215883
-9.9474999999999998,1.7823331946213603,0.9315043356159789
-9.9449999999999985,1.7823331946213605,0.93083460612980296
-9.942499999999999,1.7826651240656854,0.94021081893631997
-9.9399999999999995,1.7806735473997348,0.89299489016062372
-9.9375,1.7786819707337851,0.838746801780061
-9.9349999999999987,1.7783500412894591,0.84678355561419749
-9.9324999999999992,1.7783500412894591,0.85482030944835863
-9.9299999999999997,1.7783500412894591,0.85883868636543914
-9.9274999999999984,1.7786819707337842,0.8685497639150539
-9.9249999999999989,1.7786819707337842,0.8762516530061214
-9.9224999999999994,1.7786819707337842,0.87759111197848161
-9.9199999999999999,1.7783500412894593,0.87993516518011083
