#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A18976
#Date Time: 2018-10-19 15:01:05.059
#Sample rate: 133.333Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 284 mV/div Offset: 0 V
#Channel 2: Range: 800 mV/div Offset: -1.84 V

Time (s),Channel 1 (V),Channel 2 (V)
-0.72000000000000242,1.7536426369758498,2.7812466856738483
-0.71250000000000213,1.7526441901924652,2.7885995135179491
-0.70500000000000185,1.7499816654367726,2.7591882021415453
-0.69750000000000156,1.7499816654367726,2.7334533046871918
-0.69000000000000128,1.7499816654367726,2.7113948211548888
-0.68250000000000099,1.7499816654367726,2.7003655793887371
-0.67500000000000071,1.7499816654367726,2.6930127515446363
-0.66750000000000043,1.7493160342478493,2.685659923700535
-0.66000000000000014,1.7466535094921567,2.6562486123241311
-0.65249999999999986,1.7466535094921567,2.6268373009477273
-0.64500000000000313,1.7466535094921567,2.6047788174154345
-0.63750000000000284,1.7459878783032337,2.5937495756492726
-0.63000000000000256,1.742659722358618,2.5606618503508183
-0.62250000000000227,1.7423269067641562,2.5238977111303131
-0.61500000000000199,1.742659722358618,2.5018392275980101
-0.60750000000000171,1.7423269067641562,2.4944863997539088
-0.60000000000000142,1.7386659352250791,2.4687515022995554
-0.59250000000000114,1.7386659352250791,2.4393401909231516
-0.58500000000000085,1.7386659352250791,2.4246345352349494
-0.57750000000000057,1.7386659352250791,2.4246345352349494
-0.57000000000000028,1.7386659352250791,2.4283109491569999
-0.5625,1.7386659352250791,2.4393401909231516
-0.55499999999999972,1.7386659352250791,2.4540458466113533
-0.54750000000000298,1.7386659352250791,2.4724279162216058
-0.5400000000000027,1.7356705948749249,2.4761043301436563
-0.53250000000000242,1.7353377792804632,2.465075088377505
-0.52500000000000213,1.7353377792804632,2.4613986744554546
-0.51750000000000185,1.7353377792804632,2.4687515022995554
-0.51000000000000156,1.7353377792804632,2.4797807440657071
-0.50250000000000128,1.7353377792804632,2.4908099858318584
-0.49500000000000099,1.7353377792804632,2.509192055442111
-0.48750000000000071,1.7356705948749249,2.5238977111303131
-0.48000000000000043,1.7326752545247708,2.5275741250523636
-0.47250000000000014,1.731676807741386,2.509192055442111
-0.46499999999999986,1.731676807741386,2.5018392275980101
-0.45750000000000313,1.731676807741386,2.5018392275980101
-0.45000000000000284,1.731676807741386,2.509192055442111
-0.44250000000000256,1.731676807741386,2.5165448832862118
-0.43500000000000227,1.731676807741386,2.531250538974414
-0.42750000000000199,1.731676807741386,2.5459561946626161
-0.42000000000000171,1.7293470985801549,2.5496326085846666
-0.41250000000000142,1.7276830206078471,2.5275741250523636
-0.40500000000000114,1.7276830206078471,2.5128684693641614
-0.39750000000000085,1.7276830206078471,2.509192055442111
-0.39000000000000057,1.7276830206078471,2.5128684693641614
-0.38250000000000028,1.7276830206078471,2.5238977111303131
-0.375,1.7260189426355392,2.5275741250523636
-0.36749999999999972,1.7246876802576929,2.5128684693641614
-0.36000000000000298,1.7246876802576929,2.5018392275980101
-0.3525000000000027,1.7246876802576929,2.5018392275980101
-0.34500000000000242,1.7246876802576929,2.509192055442111
-0.33750000000000213,1.7243548646632314,2.5202212972082627
-0.33000000000000185,1.7243548646632314,2.531250538974414
-0.32250000000000156,1.7243548646632314,2.5459561946626161
-0.31500000000000128,1.7230236022853851,2.553309022506717
-0.30750000000000099,1.720693893124154,2.5349269528964644
-0.30000000000000071,1.720693893124154,2.5238977111303131
-0.29250000000000043,1.720693893124154,2.5165448832862118
-0.28500000000000014,1.720693893124154,2.5202212972082627
-0.27749999999999986,1.720693893124154,2.5275741250523636
-0.27000000000000313,1.720693893124154,2.53860336681851
-0.26250000000000284,1.720693893124154,2.5496326085846666
-0.25500000000000256,1.7196954463407694,2.5643382642728687
-0.24750000000000227,1.7167001059906153,2.5496326085846666
-0.24000000000000199,1.7167001059906153,2.531250538974414
-0.23250000000000171,1.7167001059906153,2.5238977111303131
-0.22500000000000142,1.7167001059906153,2.5238977111303131
-0.21750000000000114,1.7167001059906153,2.531250538974414
-0.21000000000000085,1.7167001059906153,2.5422797807405657
-0.20250000000000057,1.7170329215850768,2.5569854364287674
-0.19500000000000028,1.7170329215850768,2.5716910921169696
-0.1875,1.7170329215850768,2.5827203338831213
-0.17999999999999972,1.7167001059906153,2.597425989571323
-0.17250000000000298,1.7137047656404609,2.5900731617272221
-0.1650000000000027,1.7137047656404609,2.5790439199610704
-0.15750000000000242,1.7137047656404609,2.5716910921169696
-0.15000000000000213,1.7137047656404609,2.5680146781949191
-0.14250000000000185,1.7137047656404609,2.57536750603902
-0.13500000000000156,1.7137047656404609,2.5827203338831213
-0.12750000000000128,1.7137047656404609,2.5900731617272221
-0.12000000000000099,1.7137047656404609,2.6011024034933734
-0.11250000000000071,1.7137047656404609,2.6121316452595251
-0.10500000000000043,1.7137047656404609,2.6231608870256768
-0.097500000000000142,1.7100437941013837,2.6158080591815756
-0.089999999999999858,1.7097109785069222,2.5937495756492726
-0.082500000000003126,1.7097109785069222,2.5790439199610771
-0.075000000000002842,1.7097109785069222,2.57536750603902
-0.067500000000002558,1.7097109785069222,2.57536750603902
-0.060000000000002274,1.7100437941013837,2.5827203338831213
-0.05250000000000199,1.7100437941013837,2.5863967478051717
-0.045000000000001705,1.7097109785069222,2.5937495756492726
-0.037500000000001421,1.7073812693456911,2.5937495756492726
-0.030000000000001137,1.7063828225623063,2.5716910921169696
