#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A189D7
#Date Time: 2018-10-26 16:01:36.446
#Sample rate: 1333.33Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 2: Range: 500 mV/div Offset: 0 V

Time (s),Channel 2 (V)
-3.0705,0.0036748288645773084
-3.06975,0.0040076027178368775
-3.069,0.0040076027178368775
-3.0682499999999999,0.0050059242776154343
-3.0675000000000003,0.0046731504243561674
-3.0667500000000003,0.0043403765710965971
-3.0660000000000003,0.0033420550113177393
-3.0652500000000003,0.0046731504243560157
-3.0645000000000002,0.0040076027178368775
-3.0637500000000002,0.0030092811580581702
-3.0630000000000002,0.0030092811580581702
-3.0622500000000001,0.0030092811580581702
-3.0615000000000001,0.0030092811580581702
-3.0607500000000001,0.0030092811580581702
-3.0600000000000001,0.0016781857450198939
-3.05925,0.002010959598279463
-3.0585,0.002010959598279463
-3.05775,0.002343733451539032
-3.0569999999999999,0.0020109595982796143
-3.0562499999999999,0.002343733451539032
-3.0555000000000003,0.002343733451539032
-3.0547500000000003,0.002343733451539032
-3.0540000000000003,0.002010959598279463
-3.0532500000000002,0.002010959598279463
-3.0525000000000002,0.0026765073047986011
-3.0517500000000002,0.0013454118917603248
-3.0510000000000002,0.0013454118917603248
-3.0502500000000001,0.0016781857450198939
-3.0495000000000001,0.0010126380385007557
-3.0487500000000001,0.0010126380385007557
-3.048,-0.00031845737453752064
-3.04725,0.00067986418524118662
-3.0465,0.00034709033198161753
-3.04575,-0.00031845737453752064
-3.0449999999999999,-0.00065123122779708973
-3.0442499999999999,-0.000651231227798149
-3.0435000000000003,-0.0029806482006130139
-3.0427500000000003,-0.0033134220538734911
-3.0420000000000003,-0.0033134220538736424
-3.0412500000000002,-0.0039789697603927806
-3.0405000000000002,-0.0033134220538736424
-3.0397500000000002,-0.0029806482006140733
-3.0390000000000001,-0.0029806482006140733
-3.0382500000000001,-0.0029806482006140733
-3.0375000000000001,-0.0036461959071332115
-3.0367500000000001,-0.0036461959071332115
-3.036,-0.0046445174669119188
-3.03525,-0.0043117436136523492
-3.0345,-0.0046445174669119188
-3.0337499999999999,-0.0043117436136523492
-3.0329999999999999,-0.0046445174669122215
-3.0322500000000003,-0.0053100651734307542
-3.0315000000000003,-0.0059756128799498924
-3.0307500000000003,-0.0053100651734310569
-3.0300000000000002,-0.0056428390266906256
-3.0292500000000002,-0.0059756128799501951
-3.0285000000000002,-0.0069739344397289019
-3.0277500000000002,-0.0066411605864693333
-3.0270000000000001,-0.0049772913201714883
-3.0262500000000001,-0.0059756128799501951
-3.0255000000000001,-0.0069739344397289019
-3.02475,-0.0063083867332097646
-3.024,-0.0059756128799501951
-3.02325,-0.0059756128799501951
-3.0225,-0.0053100651734310569
-3.0217499999999999,-0.0046445174669116161
-3.0209999999999999,-0.003978969760392327
-3.0202500000000003,-0.0029806482006145274
-3.0195000000000003,-0.0026478743473546556
-3.0187500000000003,-0.0019823266408353661
-3.0180000000000002,-0.0013167789343162279
-3.0172500000000002,-0.00098400508105665882
-3.0165000000000002,1.4316478722048442e-05
-3.0157500000000002,0.00067986418524118662
-3.0150000000000001,0.0010126380385007557
-3.0142500000000001,1.4316478722048442e-05
-3.0135000000000001,0.00034709033198161753
-3.01275,0.0013454118917603248
-3.012,0.0026765073047986011
-3.01125,0.0036748288645773084
-3.0105,0.0036748288645773084
-3.0097499999999999,0.0050059242776155852
-3.0089999999999999,0.0050059242776154343
-3.0082500000000003,0.0046731504243561674
-3.0075000000000003,0.0066697935439134302
-3.0067500000000003,0.0076681151036921379
-3.0060000000000002,0.0096647582232495515
-3.0052500000000002,0.0096647582232495515
-3.0045000000000002,0.010330305929768691
-3.0037500000000001,0.011661401342806967
-3.0030000000000001,0.012659722902585675
-3.0022500000000001,0.013658044462364381
-3.0015000000000001,0.014989139875402657
-3.00075,0.015321913728662227
-3,0.015987461435181365
-2.99925,0.017651330701479211
-2.9984999999999999,0.018316878407998349
-2.9977499999999999,0.019315199967777658
-2.9970000000000003,0.020646295380814729
-2.9962500000000003,0.021311843087334168
-2.9955000000000003,0.021977390793853607
-2.9947500000000002,0.022642938500372745
-2.9940000000000002,0.023641260060151454
-2.9932500000000002,0.025305129326449301
-2.9925000000000002,0.026968998592747144
-2.9917500000000001,0.027634546299266281
-2.9910000000000001,0.028965641712304559
-2.9902500000000001,0.030296737125342834
-2.9895,0.031960606391640681
-2.98875,0.033291701804678955
-2.988,0.034290023364457661
-2.98725,0.03628666648401508
-2.9864999999999999,0.038283309603572943
-2.9857499999999999,0.039281631163351503
-2.9850000000000003,0.039947178869870037
-2.9842500000000003,0.040612726576389174
-2.9835000000000003,0.042276595842687323
-2.9827500000000002,0.04294214354920646
-2.9820000000000002,0.044273238962244735
-2.9812500000000002,0.045937108228542585
-2.9805000000000001,0.046602655935061722
-2.9797500000000001,0.04726820364158086
-2.9790000000000001,0.048932072907878703
-2.9782500000000001,0.050928716027436122
-2.9775,0.051927037587214828
-2.97675,0.052925359146993534
-2.976,0.054256454560031808
-2.97525,0.055587549973070083
-2.9744999999999999,0.055587549973070534
-2.9737499999999999,0.056585871532849705
-2.9730000000000003,0.058582514652405299
-2.9722500000000003,0.059913610065444482
-2.9715000000000003,0.061910253185001901
-2.9707500000000002,0.062908574744780607
-2.9700000000000002,0.063241348598040176
-2.9692500000000002,0.063574122451299744
-2.9685000000000001,0.065237991717597588
