#Digilent WaveForms Network Analyzer - Bode
#Device Name: Discovery2
#Serial Number: SN:210321A18988
#Date Time: 2018-10-05 14:07:37.283
#Start: 10 Hz
#Stop: 1e+06 Hz
#Steps: 100
#Wavegen: Wavegen1
#Amplification: 1 X
#Settle: 10 ms
#MinPeriods: 16
#Channel: Channel 1
#Range: 5.43833 V
#Offset: 1.99864e-05 V
#Relative: no
#Channel: Channel 2
#Range: 5.48642 V
#Offset: -0.000238097 V
#Relative: yes

Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (°)
183.07382802953697,0.011873164398454161,-0.86638884666810123,-27.677417049541177
205.65123083486515,0.011800723958497891,-1.0585903679509321,-30.661732969471274
231.01297000831582,0.011607919310334672,-1.2886651637671602,-33.878827812587659
259.50242113997376,0.011671456011353323,-1.5626029226092129,-37.320808779899707
291.50530628251761,0.011596741214985639,-1.8836522478869071,-40.96821370712081
327.45491628777251,0.011385000570703541,-2.2582416056181902,-44.804706774883599
367.83797718286343,0.010742606159292846,-2.6893904014756345,-48.807398241950153
413.20124001153425,0.010789139797486894,-3.1798122991694693,-52.936018981441293
464.15888336127722,0.010592065669750739,-3.7312455917478538,-57.164468713260021
521.40082879996839,0.010488982091982743,-4.3426479957224275,-61.462934085429424
585.70208180566726,0.010173706379918497,-5.0150489092627382,-65.803295888022802
657.93322465756819,0.010103244755260291,-5.7474512470039976,-70.160216360246849
739.0722033525775,0.0096621536806071988,-6.5346419291225901,-74.518388250730979
830.21756813197521,0.0092991141301100623,-7.3758169984791424,-78.875965884986954
932.60334688321996,0.0094134863225504607,-8.2721214124933642,-83.223362818068267
1047.6157527896642,0.0089648828138254328,-9.2179950211821033,-87.564279713264128
1176.8119524349993,0.0092501158055705145,-10.217122295183261,-91.903752295316792
1321.9411484660302,0.009016500322822479,-11.266143236951077,-96.237743037825453
1484.9682622544651,0.0083680771888965805,-12.364232693952824,-100.59094398414379
1668.1005372000593,0.0089631943382535752,-13.520813707787553,-104.96832467250259
1873.817422860385,0.0084035581806934483,-14.728883646858952,-109.32768506012773
2104.9041445120197,0.0076726868068274215,-15.996466224653519,-113.7009155455342
2364.4894126454069,0.0081750470501847569,-17.319656139933969,-118.02158500178788
2656.0877829466867,0.006835540431802456,-18.704072955923269,-122.32283851517451
2983.6472402833406,0.0074724704894544606,-20.15400218467353,-126.52448225956965
3351.6026509388444,0.0066997126982465917,-21.664106680300389,-130.63473929399751
3764.9358067924677,0.0061799657925905322,-23.230557292405244,-134.62999801839302
4229.2428743894989,0.0064173885613909992,-24.864107689777253,-138.45173042800272
4750.8101621027981,0.0051450504984622905,-26.526186094852431,-141.99958723809385
5336.6992312063066,0.0067325217421861866,-28.264861293683069,-145.42906960285706
5994.8425031894085,0.0075540116890867679,-29.999840104973234,-148.52908808022264
6734.1506577508208,-0.001968759464011342,-31.822514383699257,-151.42335116586619
7564.6332755462909,0.0076069418481436099,-33.694586739368674,-154.18586640550666
8497.5343590864395,0.0078249506843546882,-35.592280815941194,-156.92699586446193
9545.4845666183373,0.003426003349382761,-37.49706957082828,-159.01701328044103
10722.672220103232,0.0097653624942853068,-39.327272832908221,-160.92575689579178
12045.035402587819,0.011608073860334567,-41.085643470250297,-162.48563416640786
13530.477745798074,0.0088841637444328093,-43.023250473195048,-164.67130877187881
15199.110829529331,0.013261400831806368,-44.988710527669497,-166.18080893849219
17073.526474706923,0.016044587003328708,-46.969171976840947,-167.50537682351299
19179.102616724886,0.016991183369332388,-48.714215438535994,-168.99108240742888
21544.346900318822,0.016313439355650675,-50.761478606149296,-169.93576478528496
24201.282647943834,0.020911917888519052,-52.537848905215682,-168.62141986393101
27185.882427329401,0.024100772978401706,-54.801523103350632,-170.50461627010515
30538.555088334171,0.013962413633739216,-56.769337903100109,-171.2920959882627
34304.69286314919,0.03032260172492007,-58.90156957768977,-175.48423585341931
38535.285937105269,0.032300052476457369,-60.634132105990616,-176.5530944086799
43287.612810830593,0.037330060163989633,-63.173483588408395,-173.95600038324523
48626.015800653528,0.040428044641081233,-62.626922273240965,-175.52467805673243
54622.772176843428,0.047051974337655518,-65.568105049410889,177.32488364962941
61359.072734131725,0.052411189176353873,-66.422578210719408,-170.73469064707606
68926.121043496954,0.056221385902742414,-68.852153543037844,176.04399833672551
77426.368268112696,0.062786456475373162,-68.128828390853059,-159.02800304229339
86974.900261778297,0.065111010991632218,-69.634749113329107,157.36148388641476
97700.995729922564,0.075607777965221182,-77.026604564608448,166.53663235596144
109749.8765493056,0.076199717825366053,-72.085045860377178,169.46320485905076
123284.67394420668,0.080844716630745328,-74.884216297461819,169.79844885392012
138488.63713938731,0.079891574379801406,-80.461638952019769,118.28154151693619
155567.61439304712,0.067203588488831276,-74.585763063401515,145.33311884215226
174752.84000076842,0.074847254348425818,-80.347069229833338,179.88514332729073
196304.06500402704,0.073535831081775332,-75.985310246207263,164.05815226068663
220513.07399030466,0.065601422861889094,-71.866381686222951,155.7032542442098
247707.63559917107,0.057907433318302087,-77.148651814854205,78.889626371567715
278255.94022071233,0.04987589302212523,-70.437885284898613,134.737273252872
312571.58496882371,0.034801463723596368,-77.067005280005375,144.2812326712407
351119.173421513,0.022984466976886105,-74.105248629186747,122.12029092057963
394420.60594376572,0.0063435738693139541,-75.267501241981563,170.84755522905209
443062.14575838798,-0.0074715299601158993,-73.580110549324615,110.84714389358845
497702.35643321136,-0.021015737935235101,-75.764191821215206,117.09730776603169
559081.01825122233,-0.033941690970069174,-74.515086931499795,124.80250118008789
628029.14418342488,-0.057419674468196305,-71.47559531220908,105.64544677000484
705480.23107186449,-0.061416684745184497,-70.827134535374682,107.71635485407424
792482.89835391717,-0.07687984466577194,-71.803686445458055,117.13444823879098
890215.08544503897,-0.091209555725968436,-71.771305065754007,120.39543467881687
1000000,-0.10671639555586929,-69.658515748962401,96.52691645437551
