#Digilent WaveForms Network Analyzer - Bode
#Device Name: Discovery2
#Serial Number: SN:210321A18988
#Date Time: 2018-10-05 14:18:34.490
#Start: 10 Hz
#Stop: 1e+06 Hz
#Steps: 100
#Wavegen: Wavegen1
#Amplification: 1 X
#Settle: 10 ms
#MinPeriods: 16
#Channel: Channel 1
#Range: 5.43833 V
#Offset: 1.99864e-05 V
#Relative: no
#Channel: Channel 2
#Range: 5.48642 V
#Offset: -0.000238097 V
#Relative: yes

Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (°)
10,0.012164544044219997,-0.13333488430295695,-1.1484898594704234
11.233240329780266,0.012261085278149564,-0.13367358656332728,-1.2888225898696959
12.618568830660211,0.012215001396365372,-0.13419862114005526,-1.4477479002708833
14.174741629268048,0.012261206846150268,-0.13493439743038893,-1.6261601809802819
15.922827933410938,0.012114770837614704,-0.13560728596371327,-1.8248286895444608
17.886495290574349,0.012115843362087389,-0.13658156289828274,-2.0493534588876798
20.092330025650458,0.012083676086720367,-0.13792256615060147,-2.3014176746836768
22.570197196339215,0.012210045905753097,-0.13942018319588978,-2.5829756979811869
25.353644939701113,0.011963730054801749,-0.14108729609528065,-2.8993056712560588
28.480358684358048,0.012316142886210985,-0.14346058286957267,-3.2557518944294799
31.992671377973846,0.012295078423479678,-0.14639595585962867,-3.6533054446916151
35.938136638046252,0.01205715327564914,-0.14971433056239442,-4.1027024895602366
40.370172585965584,0.012108539581885576,-0.15373232172061177,-4.6056667524123256
45.348785081285826,0.01211017453608651,-0.15860428572755716,-5.1689613187374306
50.941380148163859,0.012128205721705893,-0.16498668072319272,-5.8021331093653359
57.223676593502205,0.011867588591134758,-0.17268501683917686,-6.5111201321062531
64.28073117284319,0.012017013343363355,-0.18214767937474372,-7.3057754129984271
72.208090183854566,0.012057757349779491,-0.19412843647382427,-8.1987612561597132
81.113083078968714,0.011975654514424474,-0.20830730659756089,-9.1981161649038512
91.116275611548872,0.012150175192805389,-0.22676319611168091,-10.318358921720971
102.35310218990257,0.011919331666339527,-0.24871816615625778,-11.570767613068497
114.97569953977356,0.011982956575423066,-0.27648089261527964,-12.973813318583893
129.15496650148842,0.012041318135546483,-0.31119988422684813,-14.542067621068043
145.08287784959387,0.011983014401669807,-0.35387170173558918,-16.292481763744931
162.97508346206433,0.011854547298706278,-0.40675399892192687,-18.245010459634216
183.07382802953697,0.011654998922440853,-0.47256829561108321,-20.417627604265796
205.65123083486515,0.011592032406795899,-0.5538798360586108,-22.833981428738241
231.01297000831582,0.011602968173570247,-0.65409724250552037,-25.513821493939417
259.50242113997376,0.011390054434387632,-0.77825983112554575,-28.477171786265
291.50530628251761,0.011880949596281052,-0.93038334306831638,-31.741836982501212
327.45491628777251,0.011396427065576292,-1.116296836894213,-35.324938277760836
367.83797718286343,0.011315285272198656,-1.342465603272522,-39.238952128351983
413.20124001153425,0.011317758229776403,-1.6158559690455507,-43.488993428087852
464.15888336127722,0.011326667301434386,-1.9443890316608554,-48.078050958352932
521.40082879996839,0.011238576064199923,-2.3364386767834393,-52.995529890713691
585.70208180566726,0.010505516921452596,-2.799466183879896,-58.219059849570897
657.93322465756819,0.010380832069733878,-3.341822436813799,-63.727940393011217
739.0722033525775,0.0098542296634985243,-3.9701251855679316,-69.474024971391941
830.21756813197521,0.0096001202982354174,-4.6905160274757804,-75.413519221039806
932.60334688321996,0.0098101244854044509,-5.5094682754025968,-81.494323094141976
1047.6157527896642,0.0095286788772283131,-6.4266116432446108,-87.649401926516347
1176.8119524349993,0.0082767375376785104,-7.4450372205364523,-93.823212901194097
1321.9411484660302,0.0089622601130011741,-8.5659182661816313,-99.949081935636059
1484.9682622544651,0.008134334351464604,-9.7849798301765674,-105.96719967356691
1668.1005372000593,0.0083505768448264538,-11.0980221121319,-111.80144938344053
1873.817422860385,0.0073748278996171599,-12.500949593277827,-117.41073347971451
2104.9041445120197,0.0079982453129278496,-13.989204378892845,-122.77969873952225
2364.4894126454069,0.0074692365785207614,-15.558415198499384,-127.83389984586196
2656.0877829466867,0.0065687187290559973,-17.183441339646734,-132.57198111553788
2983.6472402833406,0.006774356890454419,-18.875015617503163,-136.9928545965557
3351.6026509388444,0.0068534158066321316,-20.608886720580802,-141.04982246003493
3764.9358067924677,0.0066586127885367857,-22.400107165606133,-144.8007808879442
4229.2428743894989,0.0069143639710117534,-24.224887973760431,-148.21617369984605
4750.8101621027981,0.0046519937313143555,-26.071863142460433,-151.28945305993921
5336.6992312063066,0.0069449324730258017,-27.967183234744873,-154.14832474136762
5994.8425031894085,0.006897542385558628,-29.858396273414698,-156.67395830203012
6734.1506577508208,-0.0023282558708369126,-31.804023294943246,-158.93187858760257
7564.6332755462909,0.0083536538233131667,-33.803111182706374,-161.06085771116804
8497.5343590864395,0.0079000125475051797,-35.783915767860776,-162.8105142271335
9545.4845666183373,0.0029978192118352686,-37.689989273877423,-164.54879230882889
10722.672220103232,0.0094068032136324937,-39.639304132526753,-166.00814747237467
12045.035402587819,0.012108169089166345,-41.548977592453014,-166.96308421970164
13530.477745798074,0.010226211546434799,-43.528320966297223,-168.76909163375223
15199.110829529331,0.015202655701990283,-45.645097467219927,-169.19630556136312
17073.526474706923,0.016703749798508742,-47.706086720853605,-169.70374875996993
19179.102616724886,0.016724877661843086,-49.749306961429838,-172.06315517687528
21544.346900318822,0.017059651091290901,-51.584170847787966,-170.11692981928769
24201.282647943834,0.022181633554564734,-53.789666064847417,-169.9753044609667
27185.882427329401,0.025192376622821207,-55.728252247485351,-172.81976917783953
30538.555088334171,0.012996984357156653,-58.522915455701664,-172.17943088717533
34304.69286314919,0.030053863409729979,-60.889451362068705,-169.74648135045362
38535.285937105269,0.032732963754473599,-61.763003963975052,-172.17470423547076
43287.612810830593,0.036225809298085131,-63.841824821565105,-176.73381889018839
48626.015800653528,0.041394374333482364,-67.879278556820907,-179.01266947913899
54622.772176843428,0.046495351121610698,-70.290412458509081,-160.04983004326331
61359.072734131725,0.051703792741086337,-71.86557498207921,-158.18743079177372
68926.121043496954,0.056608177157563083,-76.483118008974856,88.781563418698269
77426.368268112696,0.063761031539487353,-82.223979967039639,-161.25302543920156
86974.900261778297,0.065369131166532007,-78.632387146635935,-151.01907086433624
97700.995729922564,0.075492112589305174,-85.21353154768309,74.80536366127491
109749.8765493056,0.077225099891211901,-83.909686302440917,-101.39533817944523
123284.67394420668,0.078245486732174949,-84.080147515579768,-93.271431374614124
138488.63713938731,0.079636712822969538,-79.960461831590862,-51.253924338392864
155567.61439304712,0.066133400451463417,-86.877090065533167,99.663231258824595
174752.84000076842,0.073560798271051442,-78.394881894364886,41.636857662373288
196304.06500402704,0.075484864865069681,-79.538413362821117,-122.66654148097943
220513.07399030466,0.065449662040089313,-77.511744306002072,50.283404354003409
247707.63559917107,0.060275864959699159,-91.84055022847258,-79.713083004962073
278255.94022071233,0.049204565983213745,-76.66475797035136,13.096105122401674
312571.58496882371,0.032163960340258972,-74.675995736535839,66.515150235020258
351119.173421513,0.02523857449254345,-84.828520798331823,68.882211630652449
394420.60594376572,0.0099719633995528564,-71.987585374350473,21.282395310751099
443062.14575838798,-0.0054374229686984191,-76.800948375989933,30.862470289730439
497702.35643321136,-0.020298678086527609,-77.77758676608812,57.613469777232218
559081.01825122233,-0.034453515264355167,-74.95958974380676,19.230934733124229
628029.14418342488,-0.05835507564861972,-75.454992349829908,44.015015502260184
705480.23107186449,-0.06228845171035003,-77.548916182040273,37.680864482574989
792482.89835391717,-0.075110476147597138,-75.632836718215074,33.128536465810555
890215.08544503897,-0.091472704664655624,-76.681587614769228,61.51073275395828
1000000,-0.10540337806679961,-73.564998564882444,56.64829601794878
