#Digilent WaveForms Network Analyzer - Bode
#Device Name: Discovery2
#Serial Number: SN:210321A18988
#Date Time: 2018-10-05 14:25:41.464
#Start: 10 Hz
#Stop: 1e+06 Hz
#Steps: 100
#Wavegen: Wavegen1
#Amplification: 1 X
#Settle: 10 ms
#MinPeriods: 16
#Channel: Channel 1
#Range: 5.43833 V
#Offset: 1.99864e-05 V
#Relative: no
#Channel: Channel 2
#Range: 5.48642 V
#Offset: -0.000238097 V
#Relative: yes

Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (°)
10,0.011756651947925481,-76.771443372758938,-177.52054908389641
11.233240329780266,0.012109951462622635,-76.828060761545004,169.26659699595021
12.618568830660211,0.011608359512383858,-75.588968699023681,168.15722869982537
14.174741629268048,0.011553398995276408,-74.293350105024388,173.9396984341669
15.922827933410938,0.011421478190623472,-72.493113252750788,175.20137881916298
17.886495290574349,0.01151545494192294,-70.81530867962384,171.44225051443217
20.092330025650458,0.01152442731760521,-68.641980817873844,172.63848114791767
22.570197196339215,0.011627848821243417,-66.349763969873351,168.3878271800267
25.353644939701113,0.011623031105948558,-64.23143921255226,171.84953101496669
28.480358684358048,0.011664059272790794,-62.284277232576109,169.75564550306305
31.992671377973846,0.011670878674140159,-60.430862160017718,167.2453323969911
35.938136638046252,0.011846485695239193,-58.336688090899059,166.29590095857324
40.370172585965584,0.011947172574613174,-56.32878860229593,164.81965112041144
45.348785081285826,0.011781192825908907,-54.420859300590713,163.52169444600904
50.941380148163859,0.011786729676061555,-52.438944173597662,161.58777915752165
57.223676593502205,0.011817739029138708,-50.584694299200578,159.37331149082698
64.28073117284319,0.011710418860745293,-48.555373158478936,157.17172521607131
72.208090183854566,0.011901185344988015,-46.587568511440111,154.68444716776156
81.113083078968714,0.011615811537530964,-44.68664229197627,151.98331209536897
91.116275611548872,0.011625612144007733,-42.768805862624149,148.76994936165255
102.35310218990257,0.011377905578464645,-40.939727486089055,145.235902624819
114.97569953977356,0.011683153839049507,-39.205629410643851,141.31191207611684
129.15496650148842,0.0116365685788471,-37.423379778267751,137.06171895477769
145.08287784959387,0.011269343872832144,-35.659791746089304,132.28534518302538
162.97508346206433,0.011703105463923315,-33.924440590245901,127.19809035863659
183.07382802953697,0.011241141923191686,-32.230874003529209,121.54335429875232
205.65123083486515,0.011165945205967885,-30.617911109237138,115.43887871547437
231.01297000831582,0.011191423986379415,-29.125008448289908,108.9349301009803
259.50242113997376,0.010968953000126786,-27.713145827570035,101.98197996846596
291.50530628251761,0.010971157480840861,-26.381298961491787,94.655436302890266
327.45491628777251,0.011119560450768201,-25.176242194284715,86.926038802522896
367.83797718286343,0.010878842533049592,-24.076779243371497,78.98709802050638
413.20124001153425,0.01072019858072039,-23.097017553293739,70.738744924965999
464.15888336127722,0.01002048238408311,-22.246872371358464,62.378946364620973
521.40082879996839,0.0099690336446516606,-21.513333658448403,53.880174036479232
585.70208180566726,0.0099411997603255468,-20.88791176569211,45.33449453575146
657.93322465756819,0.010131775181572893,-20.386577437442877,36.730483659967078
739.0722033525775,0.010062900691892536,-20.003135325865316,28.159214692481143
830.21756813197521,0.01037267525205606,-19.720015175484015,19.5799458814259
932.60334688321996,0.0097810500893393132,-19.540105074500801,11.030953244756716
1047.6157527896642,0.010139301711756074,-19.455326496054369,2.4877867637358477
1176.8119524349993,0.0086279436138848239,-19.477502572915959,-6.0343580479394774
1321.9411484660302,0.0088034393307877476,-19.59773728321133,-14.577462932468919
1484.9682622544651,0.009119268652643165,-19.815661281864138,-23.132858421010017
1668.1005372000593,0.0085823758372756027,-20.14196972195198,-31.705166191122565
1873.817422860385,0.0086036635456675122,-20.570855353273174,-40.32236531287726
2104.9041445120197,0.0081661054012815756,-21.121972812938772,-48.855332709367261
2364.4894126454069,0.0084137932679553672,-21.789532607265933,-57.441179309989195
2656.0877829466867,0.0089985488154934751,-22.567535810271963,-65.835816942355692
2983.6472402833406,0.007505963865974013,-23.475525996229507,-74.136254256712618
3351.6026509388444,0.0073746642814526229,-24.504971343769402,-82.248694796574
3764.9358067924677,0.0063368374265881976,-25.652622066114326,-90.039582772678642
4229.2428743894989,0.0069081592196656143,-26.915838229399291,-97.547830802287137
4750.8101621027981,0.0059934794841429951,-28.28723580129088,-104.75608070851581
5336.6992312063066,0.0075741856917192901,-29.734704111851656,-111.40836044754953
5994.8425031894085,0.0085270929991659652,-31.29979009942501,-117.64139955949564
6734.1506577508208,-0.00049703638060005274,-32.966082424900016,-123.56299225571556
7564.6332755462909,0.0091023111173258626,-34.689084484257194,-128.68471789307151
