#Digilent WaveForms Network Analyzer - Bode
#Device Name: Discovery2
#Serial Number: SN:210321A18988
#Date Time: 2018-10-05 14:21:05.484
#Start: 10 Hz
#Stop: 1e+06 Hz
#Steps: 100
#Wavegen: Wavegen1
#Amplification: 1 X
#Settle: 10 ms
#MinPeriods: 16
#Channel: Channel 1
#Range: 5.43833 V
#Offset: 1.99864e-05 V
#Relative: no
#Channel: Channel 2
#Range: 5.48642 V
#Offset: -0.000238097 V
#Relative: yes

Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (°)
10,0.011949354067079199,-80.650875728644209,179.45151035145514
11.233240329780266,0.011992654145117318,-77.54722669821416,176.09469351613248
12.618568830660211,0.012105691671090289,-77.045771287897452,171.81918232049546
14.174741629268048,0.012009298857742065,-75.168874422651257,172.10926049795793
15.922827933410938,0.011904760783919078,-73.508457614425865,177.09702697289995
17.886495290574349,0.012008531948803004,-70.952169549137309,177.72829655980178
20.092330025650458,0.012021625198169156,-68.877811561366855,175.92172558996225
22.570197196339215,0.011888454650685581,-66.839088449822924,175.65221517620805
25.353644939701113,0.011628428033203164,-64.859268429542141,174.54146791236161
28.480358684358048,0.011868786969770314,-63.047800952829476,172.94244705846458
31.992671377973846,0.011910703072436583,-60.892706177391389,173.89172096339968
35.938136638046252,0.012111359541337668,-58.840114808331066,173.51394685126891
40.370172585965584,0.01173732815364127,-56.902373448753266,172.46757251838426
45.348785081285826,0.011700870808152537,-54.978336584011707,171.46040963446563
50.941380148163859,0.011958302138875119,-52.994130127652433,171.19670902470295
57.223676593502205,0.011954339328783443,-51.046149096546358,169.75388948599823
64.28073117284319,0.011697744910626778,-49.04706303891782,168.75890329868091
72.208090183854566,0.012131867865300563,-47.034215590514876,167.6943959834656
81.113083078968714,0.012064517828671576,-45.056762959903899,166.1125133896569
91.116275611548872,0.011653603030984705,-43.090069482592533,164.59625560900867
102.35310218990257,0.011696241756908024,-41.179103498044384,163.03543089957498
114.97569953977356,0.012036706446496622,-39.339028241464334,161.05162896425895
129.15496650148842,0.011786080934643388,-37.446988783489211,158.97097063888879
145.08287784959387,0.011775830153082607,-35.536025204517195,156.75251348356957
162.97508346206433,0.011687796112017266,-33.622841647919138,154.2276607286704
183.07382802953697,0.01191075862453452,-31.7397315406457,151.42791273135393
205.65123083486515,0.011637821933438295,-29.89530918312451,148.45739971752005
231.01297000831582,0.011453195563094831,-28.1349628206064,145.22569081576626
259.50242113997376,0.011566398646547682,-26.373475101717649,141.76607948893854
291.50530628251761,0.010333369589751087,-24.684890833266344,138.06293438141401
327.45491628777251,0.010567470083571763,-23.041573738832671,134.20101265852296
367.83797718286343,0.011245180147299645,-21.463191471502576,130.16479818543206
413.20124001153425,0.011456881450938372,-19.939974251906754,125.98209961127068
464.15888336127722,0.010409675914362513,-18.48191625453271,121.71050915066989
521.40082879996839,0.010483458227723225,-17.087248227881101,117.33333979772942
585.70208180566726,0.010750526380919903,-15.757319222299897,112.93672447383426
657.93322465756819,0.010081075170589426,-14.484178459312623,108.52292262649128
739.0722033525775,0.011079142469721505,-13.271192691000195,104.09898043997848
830.21756813197521,0.0098935832160824792,-12.113543879447411,99.691849764694098
932.60334688321996,0.0089806351892118292,-11.013879148994498,95.301140381611674
1047.6157527896642,0.0086871379540379087,-9.967094089534104,90.911128051345216
1176.8119524349993,0.0087165780267991488,-8.9703742681939289,86.529545747205646
1321.9411484660302,0.0078802462004196102,-8.0269968714986177,82.149712357219101
1484.9682622544651,0.0079247521408164108,-7.1363005667186341,77.765955031392991
1668.1005372000593,0.0076469658681913117,-6.3021242838372071,73.37846559804342
1873.817422860385,0.0057799402691182658,-5.5236485484558333,68.996854610682377
2104.9041445120197,0.0052208408020838811,-4.8037966986693075,64.61408369497741
2364.4894126454069,0.0040213595594539107,-4.1444398927154849,60.274120211203332
2656.0877829466867,0.0036802527766803413,-3.5478694834318514,55.978064346034614
2983.6472402833406,0.0031162438413291226,-3.0129839823003408,51.770437070835357
3351.6026509388444,0.0026161065535729349,-2.5398130180634277,47.677522586548406
3764.9358067924677,0.00017097969411668132,-2.1249832682963312,43.729365038007188
4229.2428743894989,0.0011143116167175379,-1.7666362659662525,39.955866929507465
4750.8101621027981,-0.0017395580888158099,-1.460056316907963,36.38171896359529
5336.6992312063066,0.0015383151687582825,-1.2001943454867012,33.015136494311065
5994.8425031894085,0.00088034529361926989,-0.98163461692365295,29.885975398662723
6734.1506577508208,-0.0086703093543918537,-0.79896034920674941,26.985264234986971
7564.6332755462909,0.0006696344216687931,-0.64825258946854669,24.31438817755263
8497.5343590864395,-2.4941776808446795e-05,-0.52510914354100702,21.859392221621505
9545.4845666183373,-0.0054328542932719943,-0.42309910364720071,19.627436834306209
10722.672220103232,0.0017404428976748869,-0.34031535048649608,17.601680681507503
12045.035402587819,0.0045351591614917475,-0.27306243383923212,15.768360783423446
13530.477745798074,0.0011376390171376719,-0.21890005627668885,14.113409136502341
15199.110829529331,0.0067634201483462407,-0.1750536542162108,12.627076670469741
17073.526474706923,0.0077597345668993459,-0.13818687021486784,11.283666570530386
19179.102616724886,0.0094742146923414254,-0.10930177384859692,10.083861202278456
21544.346900318822,0.0096875910021404759,-0.086872715177425661,8.998087909327694
24201.282647943834,0.013593475083275033,-0.06768037745440178,8.0366883657639292
27185.882427329401,0.015465588899887119,-0.052157025624494639,7.1792281501697772
30538.555088334171,0.0037359468925997801,-0.040114144020567913,6.3957140368924783
34304.69286314919,0.021160118921925562,-0.030740716397946285,5.712718720935241
38535.285937105269,0.024876133297101567,-0.022384472556265571,5.097686106791727
43287.612810830593,0.028892644853608967,-0.015151871584443385,4.5382106708798773
48626.015800653528,0.03267956605380265,-0.0088626369355408411,4.0533728138196494
54622.772176843428,0.039630714460183743,-0.0055023493179035717,3.603509749172332
61359.072734131725,0.044102329652919409,-0.00065265507823131122,3.2105332522658614
68926.121043496954,0.049215993258304558,0.00070926042493710012,2.8599435185351183
77426.368268112696,0.054436806689440703,0.0029082168755153988,2.5422703498733199
86974.900261778297,0.056618429070265729,0.0034288066133643311,2.2650779225785982
97700.995729922564,0.064388745552876034,0.0085874335316978995,2.0144889635696472
109749.8765493056,0.068959208648737058,0.0076091327084394202,1.7860275370829441
123284.67394420668,0.072514189324641862,0.0090379057030880155,1.5759321079518998
138488.63713938731,0.072537135750635917,0.0088511668970498187,1.4004642472997233
155567.61439304712,0.057545494693754959,0.0087834447620719729,1.235875354828778
174752.84000076842,0.066454031762969462,0.0074931101975215433,1.0906440712397156
196304.06500402704,0.063963897397211172,0.0062477138771448509,0.95935805323263423
220513.07399030466,0.058101406330638899,0.0039014607873491735,0.86084384527536173
247707.63559917107,0.050498275116562352,0.0037354175785058942,0.76295692386730707
278255.94022071233,0.039541477190660534,0.0036368868162301462,0.68906524186126461
