#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A18976
#Date Time: 2018-11-02 16:07:25.146
#Sample rate: 800Hz
#Samples: 8000
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 600 mV/div Offset: 0 V

Time (s),Channel 1 (V)
-5,2.5177908053098341
-4.9987500000000002,2.5177908053098341
-4.9974999999999996,2.5177908053098341
-4.9962499999999999,2.5177908053098341
-4.9950000000000001,2.5177908053098341
-4.9937500000000004,2.5177908053098341
-4.9924999999999997,2.5177908053098341
-4.99125,2.5177908053098341
-4.9900000000000002,2.5177908053098341
-4.9887499999999996,2.5177908053098323
-4.9874999999999998,2.5141310806844732
-4.9862500000000001,2.5141310806844732
-4.9850000000000003,2.5177908053098323
-4.9837499999999997,2.5177908053098341
-4.9824999999999999,2.5177908053098341
-4.9812500000000002,2.5177908053098341
-4.9800000000000004,2.5177908053098341
-4.9787499999999998,2.5177908053098341
-4.9775,2.5177908053098341
-4.9762500000000003,2.5177908053098341
-4.9749999999999996,2.5177908053098341
-4.9737499999999999,2.5177908053098341
-4.9725000000000001,2.5177908053098341
-4.9712500000000004,2.5177908053098341
-4.9699999999999998,2.5177908053098341
-4.96875,2.5177908053098341
-4.9675000000000002,2.5177908053098341
-4.9662499999999996,2.5177908053098341
-4.9649999999999999,2.5177908053098341
-4.9637500000000001,2.5177908053098341
-4.9625000000000004,2.5177908053098341
-4.9612499999999997,2.5177908053098341
-4.96,2.5177908053098341
-4.9587500000000002,2.5177908053098341
-4.9574999999999996,2.5177908053098341
-4.9562499999999998,2.5177908053098341
-4.9550000000000001,2.5177908053098341
-4.9537500000000003,2.5177908053098341
-4.9524999999999997,2.5177908053098341
-4.9512499999999999,2.5177908053098341
-4.9500000000000002,2.5177908053098341
-4.9487500000000004,2.5177908053098341
-4.9474999999999998,2.5177908053098341
-4.94625,2.5177908053098341
-4.9450000000000003,2.5177908053098341
-4.9437499999999996,2.5177908053098341
-4.9424999999999999,2.5177908053098341
-4.9412500000000001,2.5177908053098341
-4.9400000000000004,2.5177908053098341
-4.9387499999999998,2.5177908053098341
-4.9375,2.5177908053098341
-4.9362500000000002,2.5177908053098341
-4.9349999999999996,2.5177908053098341
-4.9337499999999999,2.5177908053098341
-4.9325000000000001,2.2982073277881758
-4.9312500000000004,-2.4704138590550029
-4.9299999999999997,-2.4704138590571718
-4.92875,-2.4704138590571718
-4.9275000000000002,-2.4704138590571718
-4.9262499999999996,-2.4704138590571718
-4.9249999999999998,-2.4704138590571718
-4.9237500000000001,-2.4704138590571718
-4.9225000000000003,-2.4704138590571718
