#Digilent WaveForms Network Analyzer - Bode
#Device Name: Discovery2
#Serial Number: SN:210321A18A9B
#Date Time: 2018-09-28 14:44:14.029
#Start: 10 Hz
#Stop: 100000 Hz
#Steps: 100
#Wavegen: Wavegen1
#Amplification: 1 X
#Settle: 10 ms
#MinPeriods: 16
#Channel: Channel 1
#Range: 5.48345 V
#Offset: 0.000140576 V
#Relative: no
#Channel: Channel 2
#Range: 5.49193 V
#Offset: 0.000320022 V
#Relative: yes

Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (°)
5590.810182512223,0.048252700276223352,-14.396215727603892,-78.212846529554525
6135.907273413176,0.046873207713592151,-15.161387199283269,-79.150815288327379
6734.1506577508217,0.0365091158439763,-15.93098556478653,-80.032878498052142
7390.7220335257743,0.043120247384319167,-16.707818953596998,-80.84126520607731
8111.3083078968721,0.038946936639713742,-17.483536961874769,-81.582817089256025
8902.1508544503831,0.041876402517484486,-18.267490256030261,-82.239817444901391
9770.0995729922561,0.041460160261464651,-19.049983339203429,-82.86801227607549
10722.672220103232,0.040650821736395518,-19.834418161635547,-83.429992720010404
11768.119524349979,0.036793187069906773,-20.620557282047464,-83.971974134967198
12915.496650148838,0.041350113470350884,-21.417255095676385,-84.438838029708961
14174.741629268048,0.040885316269137349,-22.197759134397277,-84.879694349329924
15556.761439304722,0.033750902563650959,-22.993398090106396,-85.277006547118276
