#Digilent WaveForms Network Analyzer - Bode
#Device Name: Discovery2
#Serial Number: SN:210321A18A9B
#Date Time: 2018-09-28 14:46:25.126
#Start: 10 Hz
#Stop: 100000 Hz
#Steps: 100
#Wavegen: Wavegen1
#Amplification: 1 X
#Settle: 10 ms
#MinPeriods: 16
#Channel: Channel 1
#Range: 5.48345 V
#Offset: 0.000140576 V
#Relative: no
#Channel: Channel 2
#Range: 5.49193 V
#Offset: 0.000320022 V
#Relative: yes

Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (°)
10,0.07447608652489697,-40.279130256251406,88.82053727634036
10.974987654930557,0.074401531705253154,-39.500723532569864,88.729294073162805
12.045035402587823,0.074333943450958326,-38.741672799776183,88.703320406919488
13.219411484660288,0.074239102623859091,-37.958444409108864,88.59970172423516
14.5082877849594,0.074376104844129459,-37.170604838978221,88.557932856143708
15.922827933410924,0.074408179603954794,-36.375353280247772,88.415976120667125
17.475284000076829,0.074173607138806899,-35.553192020013967,88.408248813288907
19.179102616724887,0.074427684621913862,-34.743860629908681,88.314699769932304
21.049041445120199,0.074487497121654256,-33.920443296277597,88.199994319994389
23.101297000831604,0.074396024087897181,-33.10622763123466,88.09992128021338
25.353644939701116,0.074524149454900684,-32.293461575590918,87.957944805158462
27.825594022071257,0.074727850751705099,-31.48179070430443,87.824331166322551
30.538555088334157,0.074491565958031775,-30.668090748263058,87.692224311523148
33.516026509388411,0.07468104618161954,-29.868572827885718,87.512446221850098
36.783797718286344,0.074640856091056973,-29.084883299127217,87.369462838696847
40.370172585965541,0.074741130886646828,-28.288612630025789,87.144101042079342
44.306214575838823,0.07448197750567144,-27.480821840658891,86.938724195371464
48.626015800653533,0.074401445395391008,-26.669861499199826,86.70393066105845
53.366992312063125,0.074538724354095989,-25.860235782140499,86.43112991693323
58.570208180566674,0.074497260163445295,-25.069972076519651,86.147799696901984
64.28073117284319,0.074405160278534693,-24.271686395840032,85.825961926421542
70.548023107186452,0.074231281736966193,-23.465476837615419,85.504078801831895
77.426368268112697,0.07458557605385728,-22.659862510385107,85.130842539539344
84.975343590864384,0.074447423266136875,-21.868311113370847,84.725810662883987
93.26033468832199,0.074626361595729496,-21.068575599572647,84.260931749154636
102.35310218990269,0.074353228428282903,-20.268886591166595,83.767574212156489
112.33240329780276,0.074337948941824022,-19.477665643993561,83.238489059255741
123.28467394420659,0.074259895189190434,-18.678382593546129,82.648335825357933
135.30477745798078,0.074684749783437532,-17.892239877113422,82.003166261022201
148.49682622544651,0.074531314450791225,-17.099784328872719,81.300136741989888
162.97508346206436,0.07451906266112289,-16.314240092784523,80.52629787506892
178.86495290574351,0.074222167329864697,-15.533379290748794,79.68285317106249
196.30406500402725,0.074510701184623565,-14.754440236574503,78.760332282611657
215.4434690031882,0.073947878249372809,-13.978890881915692,77.767437123458194
236.44894126454071,0.07411788922403327,-13.212818177873068,76.687346853926528
259.50242113997371,0.074074308818081872,-12.452930581148909,75.500984888372727
284.80358684358021,0.073656040947971249,-11.701184946914198,74.224431881306543
312.57158496882352,0.073750645577435228,-10.960647748544597,72.838806980125653
343.04692863149188,0.073416906186491881,-10.230576789971259,71.339183941098227
376.49358067924675,0.073323401207074715,-9.5147070431364043,69.728521180159305
413.2012400115334,0.072768941800959872,-8.8128473345264702,68.000981942033974
453.4878508128582,0.072885352889018817,-8.1281183896363309,66.1588090817379
497.70235643321138,0.072915388984665416,-7.4654604808512897,64.190531520486388
546.22772176843421,0.072727660347082529,-6.8227130710551336,62.111178519888313
599.48425031894089,0.071921749158430054,-6.2068220326438803,59.915758191841064
657.93322465756819,0.071908212003079591,-5.6182405040728867,57.625234818809929
722.08090183854642,0.071562203232016605,-5.058357896938416,55.235122599003155
792.48289835391688,0.070402764979175234,-4.5312782970944427,52.775269980829549
869.7490026177835,0.070191874542320676,-4.0374970499626572,50.243259698851659
954.54845666183473,0.069392988899723673,-3.5798112298773823,47.675179959766083
1047.6157527896651,0.069320367874113872,-3.1575806048141608,45.081375770323021
1149.7569953977356,0.068956585683106669,-2.7717889264841959,42.491135196257872
1261.8568830660211,0.068275246568309439,-2.4221048228691791,39.915904300192743
1384.8863713938733,0.067812573751590069,-2.1076997055895847,37.384520527224083
1519.9110829529332,0.066793270407243727,-1.8268310062970008,34.917360396019092
1668.1005372000593,0.066405390088738553,-1.5783157030139723,32.522487314473146
1830.738280295368,0.065196523976892809,-1.3590128914706423,30.217554002938563
2009.2330025650481,0.064435864541505322,-1.1677485887783154,28.018274977442189
2205.1307399030457,0.063334244926712052,-1.0007998054239491,25.922847314245374
2420.1282647943813,0.062520985966704773,-0.85627107385742807,23.94652014024706
2656.0877829466867,0.060112844756523204,-0.73125245896633406,22.085104900762005
2915.0530628251759,0.059832358810042313,-0.62450715992114469,20.34323237773825
3199.2671377973847,0.058791019588155143,-0.53236536034886073,18.71810395220696
3511.1917342151305,0.057568800837559213,-0.45381848748216291,17.206568038629541
3853.5285937105314,0.054317513945390881,-0.38602289794532946,15.80290334551097
4229.2428743894989,0.054509287963022179,-0.32912460467362525,14.506605997335015
4641.5888336127773,0.049584432710561392,-0.27896682601310296,13.307257592124515
5094.1380148163798,0.049204083591300019,-0.23662018401587404,12.201693152634419
5590.810182512223,0.048504163772375194,-0.20060321076140497,11.178145591087741
6135.907273413176,0.047226997364889153,-0.16977872792552573,10.245763818365106
6734.1506577508217,0.036274524352206378,-0.14275177117350946,9.3758340605334922
7390.7220335257743,0.042503610836366876,-0.1204596648625223,8.5842733919485283
