-600,1.7659771183946213,1.7472566368589759
-599.85000000000002,3.8423229228961784,3.8073510958789392
-599.69999999999993,3.8423229228971225,3.8073510958798762
-599.54999999999995,3.8423229228971225,3.8073510958798762
-599.39999999999998,3.8423229228971225,3.8073510958798762
-599.25,3.8423229228971225,3.8073510958798762
-599.10000000000002,3.8423229228971225,3.8073510958798762
-598.94999999999993,3.8423229228971225,3.8073510958798762
-598.79999999999995,3.8423229228971225,3.8073510958798762
-598.64999999999998,3.8423229228971225,3.8073510958798762
-598.5,3.8423229228971225,3.8073510958798762
-598.35000000000002,3.8423229228971225,3.8036723557744834
-598.19999999999993,3.8459978712236738,3.8036723557744816
-598.04999999999995,3.8423229228971225,3.8036723557744816
-597.89999999999998,3.8423229228971225,3.8036723557744816
-597.75,3.8423229228971225,3.8036723557744816
-597.60000000000002,3.8423229228971225,3.8036723557744816
-597.44999999999993,3.8423229228971225,3.8036723557744816
-597.29999999999995,3.8423229228971225,3.8036723557744816
-597.14999999999998,3.8423229228971225,3.8036723557744816
-597,3.8423229228971225,3.799993615669087
-596.85000000000002,3.8423229228971225,3.799993615669087
-596.69999999999993,3.8423229228971225,3.799993615669087
-596.54999999999995,3.8423229228971225,3.799993615669087
-596.39999999999998,3.8423229228971225,3.799993615669087
-596.25,3.8423229228971225,3.799993615669087
-596.10000000000002,3.8423229228971225,3.799993615669087
-595.94999999999993,3.8423229228971225,3.799993615669087
-595.79999999999995,3.8423229228971225,3.799993615669087
-595.64999999999998,3.8423229228971225,3.799993615669087
-595.5,3.8423229228971225,3.799993615669087
-595.35000000000002,3.8423229228971225,3.799993615669087
-595.19999999999993,3.8423229228971225,3.7963148755636928
-595.04999999999995,3.8423229228971225,3.7963148755636928
-594.89999999999998,3.8423229228971225,3.7926361354582983
-594.75,3.8423229228971225,3.7926361354582983
-594.60000000000002,3.8423229228971225,3.7852786552475131
-594.44999999999993,3.8423229228971225,3.7815999151421114
-594.29999999999995,3.8423229228971225,3.7742424349313257
-594.14999999999998,3.8423229228971225,3.719061333350409
-594,3.8423229228971225,3.6344503109263364
-593.85000000000002,3.8423229228971225,3.5571967687130877
-593.69999999999993,3.8423229228971225,3.49465818692132
-593.54999999999995,3.8423229228971225,3.4357983452350354
-593.39999999999998,3.8423229228971225,3.3879747238649069
-593.25,3.8423229228971225,3.3475085827055682
-593.10000000000002,3.8423229228971225,3.3107211816516404
-592.94999999999993,3.8423229228971225,3.277612520703058
-592.79999999999995,3.8423229228971225,3.244503859754523
-592.64999999999998,3.8423229228971225,3.2187526790167618
-592.5,3.8423229228971225,3.1966802383843951
-592.35000000000002,3.8423229228971225,3.1746077977520382
-592.19999999999993,3.8423229228971225,3.159892837330442
-592.04999999999995,3.8423229228971225,3.1414991368034779
-591.89999999999998,3.8423229228971225,3.1267841763819
-591.75,3.8423229228971225,3.112069215960322
-591.60000000000002,3.8423229228971225,3.1010329956441436
-591.44999999999993,3.8423229228971225,3.0863180352225545
-591.29999999999995,3.8423229228971225,3.0716030748009833
-591.14999999999998,3.8423229228971225,3.0568881143794053
-591,3.8423229228971225,3.045851894063222
-590.85000000000002,3.8423229228971225,3.0348156737470435
-590.69999999999993,3.8423229228971225,3.0237794534308517
-590.54999999999995,3.8423229228971225,3.0164219732200661
-590.39999999999998,3.8423229228971225,3.0090644930092774
-590.25,3.8423229228971225,3.0017070127984882
-590.10000000000002,3.8423229228971225,2.994349532587703
-589.94999999999993,3.8423229228971225,2.9869920523769071
-589.79999999999995,3.8423229228971225,2.9796345721661215
-589.64999999999998,3.8423229228971225,2.9759558320607269
-589.5,3.8423229228971225,2.9685983518499381
-589.35000000000002,3.8423229228971225,2.9649196117445453
-589.19999999999993,3.8423229228971225,2.957562131533753
-589.04999999999995,3.8423229228971225,2.9538833914283602
-588.89999999999998,3.8423229228971225,2.9502046513229656
-588.75,3.8423229228971225,2.9428471711121769
-588.60000000000002,3.8423229228971225,2.939168431006784
-588.44999999999993,3.8423229228971225,2.9354896909013863
-588.29999999999995,3.8423229228971225,2.9318109507959935
-588.14999999999998,3.8459978712236755,2.9281322106905989
-588,3.8423229228971225,2.9244534705852048
-587.85000000000002,3.8423229228971225,2.920774730479812
-587.69999999999993,3.8423229228971243,2.9207747304798084
-587.54999999999995,3.8459978712236755,2.9170959903744156
-587.39999999999998,3.8459978712236755,2.913417250269021
-587.25,3.8459978712236755,2.9097385101636268
-587.10000000000002,3.8459978712236755,2.906059770058234
-586.94999999999993,3.8423229228971243,2.9060597700582305
-586.79999999999995,3.8459978712236755,2.9023810299528376
