#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A18976
#Date Time: 2018-10-16 14:26:53.932
#Sample rate: 800000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: -2.5 V
#Channel 2: Range: 500 mV/div Offset: -2.5 V

Time (s),Channel 1 (V),Channel 2 (V)
-0.0051200000000000004,2.725796988398105,2.7366857740807236
-0.00511875,2.725796988398105,2.7366857740807236
-0.0051174999999999997,2.725796988398105,2.7366857740807236
-0.0051162500000000001,2.725796988398105,2.7366857740807236
-0.0051149999999999998,2.725796988398105,2.7366857740807236
-0.0051137500000000002,2.725796988398105,2.7366857740807236
-0.0051124999999999999,2.725796988398105,2.7366857740807236
-0.0051112500000000003,2.725796988398105,2.7366857740807236
-0.00511,2.725796988398105,2.7366857740807236
-0.0051087499999999996,2.725796988398105,2.7366857740807236
-0.0051075000000000001,2.725796988398105,2.7366857740807236
-0.0051062499999999997,2.725796988398105,2.7366857740807236
-0.0051050000000000002,2.725796988398105,2.7366857740807236
-0.0051037499999999998,2.725796988398105,2.7366857740807236
-0.0051025000000000003,2.725796988398105,2.7366857740807236
-0.0051012499999999999,2.725796988398105,2.7366857740807236
-0.0051000000000000004,2.725796988398105,2.7366857740807236
-0.00509875,2.725796988398105,2.7366857740807236
-0.0050974999999999996,2.725796988398105,2.7366857740807236
-0.0050962500000000001,2.725796988398105,2.7366857740807236
-0.0050949999999999997,2.725796988398105,2.7366857740807236
-0.0050937500000000002,2.725796988398105,2.7366857740807236
-0.0050924999999999998,2.725796988398105,2.7366857740807236
-0.0050912500000000003,2.725796988398105,2.7366857740807236
-0.0050899999999999999,2.725796988398105,2.7366857740807236
-0.0050887500000000004,2.725796988398105,2.7366857740807236
-0.0050875,2.725796988398105,2.7366857740807236
-0.0050862499999999996,2.725796988398105,2.7366857740807236
-0.0050850000000000001,2.725796988398105,2.7366857740807236
-0.0050837499999999997,2.725796988398105,2.7366857740807236
-0.0050825000000000002,2.725796988398105,2.7366857740807236
-0.0050812499999999998,2.725796988398105,2.7366857740807236
-0.0050800000000000003,2.725796988398105,2.7366857740807236
-0.0050787499999999999,2.725796988398105,2.7366857740807236
-0.0050775000000000004,2.725796988398105,2.7366857740807236
-0.00507625,2.725796988398105,2.7366857740807236
-0.0050749999999999997,2.725796988398105,2.7366857740807236
-0.0050737500000000001,2.725796988398105,2.7366857740807236
-0.0050724999999999998,2.725796988398105,2.7366857740807236
-0.0050712500000000002,2.725796988398105,2.7366857740807236
-0.0050699999999999999,2.725796988398105,2.7366857740807236
-0.0050687500000000003,2.725796988398105,2.7366857740807236
-0.0050675,2.725796988398105,2.7366857740807236
-0.0050662499999999996,2.725796988398105,2.7366857740807236
-0.0050650000000000001,2.725796988398105,2.7366857740807236
-0.0050637499999999997,2.725796988398105,2.7366857740807236
-0.0050625000000000002,2.725796988398105,2.7366857740807236
-0.0050612499999999998,2.725796988398105,2.7366857740807236
-0.0050600000000000003,2.725796988398105,2.7366857740807236
-0.0050587499999999999,2.725796988398105,2.7366857740807236
-0.0050575000000000004,2.725796988398105,2.7366857740807236
-0.00505625,2.725796988398105,2.7366857740807236
-0.0050549999999999996,2.725796988398105,2.7366857740807236
-0.0050537500000000001,2.725796988398105,2.7366857740807236
-0.0050524999999999997,2.725796988398105,2.7366857740807236
-0.0050512500000000002,2.725796988398105,2.7366857740807236
-0.0050499999999999998,2.725796988398105,2.7366857740807236
-0.0050487500000000003,2.725796988398105,2.7366857740807236
-0.0050474999999999999,2.725796988398105,2.7366857740807236
-0.0050462500000000004,2.725796988398105,2.7366857740807236
-0.005045,2.725796988398105,2.7366857740807236
-0.0050437499999999996,2.725796988398105,2.7366857740807236
-0.0050425000000000001,2.725796988398105,2.7366857740807236
-0.0050412499999999997,2.725796988398105,2.7366857740807236
-0.0050400000000000002,2.725796988398105,2.7366857740807236
-0.0050387499999999998,2.725796988398105,2.7366857740807236
-0.0050375000000000003,2.725796988398105,2.7366857740807236
-0.0050362499999999999,2.725796988398105,2.7366857740807236
-0.0050350000000000004,2.725796988398105,2.7366857740807236
-0.00503375,2.725796988398105,2.7366857740807236
-0.0050324999999999996,2.725796988398105,2.7366857740807236
-0.0050312500000000001,2.725796988398105,2.7366857740807236
-0.0050299999999999997,2.725796988398105,2.7366857740807236
-0.0050287500000000002,2.725796988398105,2.7366857740807236
-0.0050274999999999999,2.725796988398105,2.7366857740807236
-0.0050262500000000003,2.725796988398105,2.7366857740807236
-0.005025,2.725796988398105,2.7366857740807236
-0.0050237499999999996,2.725796988398105,2.7366857740807236
-0.0050225000000000001,2.725796988398105,2.7366857740807236
-0.0050212499999999997,2.725796988398105,2.7366857740807236
-0.0050200000000000002,2.725796988398105,2.7366857740807236
-0.0050187499999999998,2.725796988398105,2.7366857740807236
-0.0050175000000000003,2.725796988398105,2.7366857740807236
-0.0050162499999999999,2.725796988398105,2.7366857740807236
-0.0050150000000000004,2.725796988398105,2.7366857740807236
-0.00501375,2.725796988398105,2.7366857740807236
-0.0050124999999999996,2.725796988398105,2.7366857740807236
-0.0050112500000000001,2.725796988398105,2.7366857740807236
-0.0050099999999999997,2.725796988398105,2.7366857740807236
-0.0050087500000000002,2.725796988398105,2.7366857740807236
-0.0050074999999999998,2.725796988398105,2.7366857740807236
-0.0050062500000000003,2.725796988398105,2.7366857740807236
-0.0050049999999999999,2.725796988398105,2.7366857740807236
